Código universal de punto de suministro,Fecha,Hora,Consumo,Método de obtención
8,15-12-2022,18,0.255,R
8,15-12-2022,19,0.118,R
8,15-12-2022,20,0.057,R
8,15-12-2022,21,0.058,R
8,15-12-2022,22,0.058,R
8,15-12-2022,23,0.058,R
8,15-12-2022,24,0.053,R
8,16-12-2022,1,0.05,R
8,16-12-2022,2,0.05,R
8,16-12-2022,3,0.053,R
8,16-12-2022,4,0.056,R
8,16-12-2022,5,0.12,R
8,16-12-2022,6,0.097,R
8,16-12-2022,7,0.057,R
8,16-12-2022,8,0.053,R
8,16-12-2022,9,0.056,R
8,16-12-2022,10,0.057,R
8,16-12-2022,11,0.061,R
8,16-12-2022,12,0.057,R
8,16-12-2022,13,0.783,R
8,16-12-2022,14,0.476,R
8,16-12-2022,15,0.198,R
8,16-12-2022,16,0.098,R
8,16-12-2022,17,0.152,R
8,16-12-2022,18,0.469,R
8,16-12-2022,19,0.143,R
8,16-12-2022,20,0.177,R
8,16-12-2022,21,0.219,R
8,16-12-2022,22,0.264,R
8,16-12-2022,23,0.213,R
8,16-12-2022,24,0.279,R
8,17-12-2022,1,0.25,R
8,17-12-2022,2,0.068,R
8,17-12-2022,3,0.057,R
8,17-12-2022,4,0.051,R
8,17-12-2022,5,0.05,R
8,17-12-2022,6,0.05,R
8,17-12-2022,7,0.049,R
8,17-12-2022,8,0.05,R
8,17-12-2022,9,0.049,R
8,17-12-2022,10,0.057,R
8,17-12-2022,11,0.064,R
8,17-12-2022,12,0.521,R
8,17-12-2022,13,0.088,R
8,17-12-2022,14,0.178,R
8,17-12-2022,15,0.893,R
8,17-12-2022,16,0.422,R
8,17-12-2022,17,0.267,R
8,17-12-2022,18,0.68,R
8,17-12-2022,19,1.192,R
8,17-12-2022,20,0.21,R
8,17-12-2022,21,0.155,R
8,17-12-2022,22,0.133,R
8,17-12-2022,23,0.642,R
8,17-12-2022,24,0.349,R
8,18-12-2022,1,0.381,R
8,18-12-2022,2,0.302,R
8,18-12-2022,3,0.277,R
8,18-12-2022,4,0.269,R
8,18-12-2022,5,0.267,R
8,18-12-2022,6,0.265,R
8,18-12-2022,7,0.264,R
8,18-12-2022,8,0.176,R
8,18-12-2022,9,0.104,R
8,18-12-2022,10,0.127,R
8,18-12-2022,11,0.232,R
8,18-12-2022,12,0.153,R
8,18-12-2022,13,0.076,R
8,18-12-2022,14,0.183,R
8,18-12-2022,15,0.165,R
8,18-12-2022,16,0.197,R
8,18-12-2022,17,0.209,R
8,18-12-2022,18,0.843,R
8,18-12-2022,19,1.499,R
8,18-12-2022,20,0.43,R
8,18-12-2022,21,1.058,R
8,18-12-2022,22,0.217,R
8,18-12-2022,23,0.082,R
8,18-12-2022,24,0.167,R
8,19-12-2022,1,0.116,R
8,19-12-2022,2,0.068,R
8,19-12-2022,3,0.064,R
8,19-12-2022,4,0.06,R
8,19-12-2022,5,0.056,R
8,19-12-2022,6,0.053,R
8,19-12-2022,7,0.055,R
8,19-12-2022,8,0.053,R
8,19-12-2022,9,0.054,R
8,19-12-2022,10,0.729,R
8,19-12-2022,11,0.809,R
8,19-12-2022,12,0.3,R
8,19-12-2022,13,0.251,R
8,19-12-2022,14,0.227,R
8,19-12-2022,15,0.809,R
8,19-12-2022,16,0.233,R
8,19-12-2022,17,0.146,R
8,19-12-2022,18,0.175,R
8,19-12-2022,19,0.23,R
8,19-12-2022,20,0.06,R
8,19-12-2022,21,0.058,R
8,19-12-2022,22,0.059,R
8,19-12-2022,23,0.166,R
8,19-12-2022,24,0.095,R
8,20-12-2022,1,0.083,R
8,20-12-2022,2,0.057,R
8,20-12-2022,3,0.054,R
8,20-12-2022,4,0.056,R
8,20-12-2022,5,0.121,R
8,20-12-2022,6,0.055,R
8,20-12-2022,7,0.06,R
8,20-12-2022,8,0.057,R
8,20-12-2022,9,0.12,R
8,20-12-2022,10,0.162,R
8,20-12-2022,11,0.185,R
8,20-12-2022,12,0.303,R
8,20-12-2022,13,0.218,R
8,20-12-2022,14,0.155,R
8,20-12-2022,15,1.152,R
8,20-12-2022,16,0.205,R
8,20-12-2022,17,0.19,R
8,20-12-2022,18,0.219,R
8,20-12-2022,19,0.198,R
8,20-12-2022,20,0.174,R
8,20-12-2022,21,0.169,R
8,20-12-2022,22,0.48,R
8,20-12-2022,23,0.212,R
8,20-12-2022,24,0.186,R
8,21-12-2022,1,0.073,R
8,21-12-2022,2,0.062,R
8,21-12-2022,3,0.06,R
8,21-12-2022,4,0.06,R
8,21-12-2022,5,0.059,R
8,21-12-2022,6,0.059,R
8,21-12-2022,7,0.058,R
8,21-12-2022,8,0.058,R
8,21-12-2022,9,0.067,R
8,21-12-2022,10,0.051,R
8,21-12-2022,11,0.086,R
8,21-12-2022,12,0.216,R
8,21-12-2022,13,0.089,R
8,21-12-2022,14,0.093,R
8,21-12-2022,15,0.101,R
8,21-12-2022,16,0.099,R
8,21-12-2022,17,0.093,R
8,21-12-2022,18,0.101,R
8,21-12-2022,19,0.083,R
8,21-12-2022,20,0.061,R
8,21-12-2022,21,0.061,R
8,21-12-2022,22,0.079,R
8,21-12-2022,23,0.088,R
8,21-12-2022,24,0.097,R
8,22-12-2022,1,0.203,R
8,22-12-2022,2,0.071,R
8,22-12-2022,3,0.057,R
8,22-12-2022,4,0.054,R
8,22-12-2022,5,0.052,R
8,22-12-2022,6,0.049,R
8,22-12-2022,7,0.043,R
8,22-12-2022,8,0.044,R
8,22-12-2022,9,0.071,R
8,22-12-2022,10,0.053,R
8,22-12-2022,11,0.049,R
8,22-12-2022,12,0.048,R
8,22-12-2022,13,0.047,R
8,22-12-2022,14,0.048,R
8,22-12-2022,15,0.826,R
8,22-12-2022,16,0.09,R
8,22-12-2022,17,0.086,R
8,22-12-2022,18,0.059,R
8,22-12-2022,19,0.069,R
8,22-12-2022,20,0.054,R
8,22-12-2022,21,0.048,R
8,22-12-2022,22,0.067,R
8,22-12-2022,23,0.086,R
8,22-12-2022,24,0.094,R
8,23-12-2022,1,0.12,R
8,23-12-2022,2,0.139,R
8,23-12-2022,3,0.071,R
8,23-12-2022,4,0.056,R
8,23-12-2022,5,0.055,R
8,23-12-2022,6,0.052,R
8,23-12-2022,7,0.046,R
8,23-12-2022,8,0.044,R
8,23-12-2022,9,0.044,R
8,23-12-2022,10,0.056,R
8,23-12-2022,11,0.1,R
8,23-12-2022,12,0.096,R
8,23-12-2022,13,0.533,R
8,23-12-2022,14,0.402,R
8,23-12-2022,15,0.328,R
8,23-12-2022,16,1.022,R
8,23-12-2022,17,0.297,R
8,23-12-2022,18,0.14,R
8,23-12-2022,19,0.132,R
8,23-12-2022,20,0.659,R
8,23-12-2022,21,0.215,R
8,23-12-2022,22,0.169,R
8,23-12-2022,23,0.286,R
8,23-12-2022,24,0.131,R
8,24-12-2022,1,0.106,R
8,24-12-2022,2,0.192,R
8,24-12-2022,3,0.092,R
8,24-12-2022,4,0.057,R
8,24-12-2022,5,0.056,R
8,24-12-2022,6,0.054,R
8,24-12-2022,7,0.052,R
8,24-12-2022,8,0.05,R
8,24-12-2022,9,0.051,R
8,24-12-2022,10,0.053,R
8,24-12-2022,11,0.062,R
8,24-12-2022,12,0.057,R
8,24-12-2022,13,0.171,R
8,24-12-2022,14,0.05,R
8,24-12-2022,15,0.749,R
8,24-12-2022,16,1.134,R
8,24-12-2022,17,0.487,R
8,24-12-2022,18,0.495,R
8,24-12-2022,19,0.93,R
8,24-12-2022,20,0.284,R
8,24-12-2022,21,0.065,R
8,24-12-2022,22,0.051,R
8,24-12-2022,23,0.051,R
8,24-12-2022,24,0.049,R
8,25-12-2022,1,0.049,R
8,25-12-2022,2,0.051,R
8,25-12-2022,3,0.054,R
8,25-12-2022,4,0.057,R
8,25-12-2022,5,0.051,R
8,25-12-2022,6,0.05,R
8,25-12-2022,7,0.051,R
8,25-12-2022,8,0.05,R
8,25-12-2022,9,0.045,R
8,25-12-2022,10,0.045,R
8,25-12-2022,11,0.043,R
8,25-12-2022,12,0.14,R
8,25-12-2022,13,0.065,R
8,25-12-2022,14,0.129,R
8,25-12-2022,15,0.053,R
8,25-12-2022,16,0.086,R
8,25-12-2022,17,0.093,R
8,25-12-2022,18,0.046,R
8,25-12-2022,19,0.16,R
8,25-12-2022,20,0.163,R
8,25-12-2022,21,0.154,R
8,25-12-2022,22,0.139,R
8,25-12-2022,23,0.697,R
8,25-12-2022,24,0.188,R
8,26-12-2022,1,0.163,R
8,26-12-2022,2,0.08,R
8,26-12-2022,3,0.055,R
8,26-12-2022,4,0.052,R
8,26-12-2022,5,0.049,R
8,26-12-2022,6,0.047,R
8,26-12-2022,7,0.04,R
8,26-12-2022,8,0.037,R
8,26-12-2022,9,0.085,R
8,26-12-2022,10,0.124,R
8,26-12-2022,11,0.311,R
8,26-12-2022,12,0.262,R
8,26-12-2022,13,0.17,R
8,26-12-2022,14,0.154,R
8,26-12-2022,15,0.771,R
8,26-12-2022,16,0.289,R
8,26-12-2022,17,0.15,R
8,26-12-2022,18,0.176,R
8,26-12-2022,19,0.113,R
8,26-12-2022,20,0.044,R
8,26-12-2022,21,0.169,R
8,26-12-2022,22,0.622,R
8,26-12-2022,23,0.154,R
8,26-12-2022,24,0.147,R
8,27-12-2022,1,0.158,R
8,27-12-2022,2,0.092,R
8,27-12-2022,3,0.045,R
8,27-12-2022,4,0.042,R
8,27-12-2022,5,0.043,R
8,27-12-2022,6,0.046,R
8,27-12-2022,7,0.045,R
8,27-12-2022,8,0.756,R
8,27-12-2022,9,1.333,R
8,27-12-2022,10,0.119,R
8,27-12-2022,11,0.071,R
8,27-12-2022,12,0.05,R
8,27-12-2022,13,0.201,R
8,27-12-2022,14,0.127,R
8,27-12-2022,15,0.199,R
8,27-12-2022,16,0.41,R
8,27-12-2022,17,0.17,R
8,27-12-2022,18,0.19,R
8,27-12-2022,19,0.066,R
8,27-12-2022,20,0.049,R
8,27-12-2022,21,0.052,R
8,27-12-2022,22,0.311,R
8,27-12-2022,23,0.213,R
8,27-12-2022,24,0.1,R
8,28-12-2022,1,0.144,R
8,28-12-2022,2,0.061,R
8,28-12-2022,3,0.054,R
8,28-12-2022,4,0.048,R
8,28-12-2022,5,0.051,R
8,28-12-2022,6,0.053,R
8,28-12-2022,7,0.052,R
8,28-12-2022,8,0.049,R
8,28-12-2022,9,0.048,R
8,28-12-2022,10,0.244,R
8,28-12-2022,11,0.395,R
8,28-12-2022,12,0.251,R
8,28-12-2022,13,0.171,R
8,28-12-2022,14,0.181,R
8,28-12-2022,15,0.837,R
8,28-12-2022,16,0.216,R
8,28-12-2022,17,0.179,R
8,28-12-2022,18,0.273,R
8,28-12-2022,19,0.129,R
8,28-12-2022,20,0.135,R
8,28-12-2022,21,0.218,R
8,28-12-2022,22,0.254,R
8,28-12-2022,23,0.338,R
8,28-12-2022,24,0.14,R
8,29-12-2022,1,0.128,R
8,29-12-2022,2,0.096,R
8,29-12-2022,3,0.053,R
8,29-12-2022,4,0.048,R
8,29-12-2022,5,0.053,R
8,29-12-2022,6,0.052,R
8,29-12-2022,7,0.051,R
8,29-12-2022,8,0.051,R
8,29-12-2022,9,0.061,R
8,29-12-2022,10,0.121,R
8,29-12-2022,11,0.168,R
8,29-12-2022,12,0.232,R
8,29-12-2022,13,0.228,R
8,29-12-2022,14,0.176,R
8,29-12-2022,15,0.252,R
8,29-12-2022,16,0.368,R
8,29-12-2022,17,0.206,R
8,29-12-2022,18,0.413,R
8,29-12-2022,19,0.198,R
8,29-12-2022,20,0.218,R
8,29-12-2022,21,0.172,R
8,29-12-2022,22,0.392,R
8,29-12-2022,23,0.204,R
8,29-12-2022,24,0.104,R
8,30-12-2022,1,0.065,R
8,30-12-2022,2,0.049,R
8,30-12-2022,3,0.046,R
8,30-12-2022,4,0.045,R
8,30-12-2022,5,0.043,R
8,30-12-2022,6,0.045,R
8,30-12-2022,7,0.043,R
8,30-12-2022,8,0.04,R
8,30-12-2022,9,0.069,R
8,30-12-2022,10,0.217,R
8,30-12-2022,11,0.206,R
8,30-12-2022,12,0.221,R
8,30-12-2022,13,0.161,R
8,30-12-2022,14,0.136,R
8,30-12-2022,15,1.389,R
8,30-12-2022,16,0.15,R
8,30-12-2022,17,0.084,R
8,30-12-2022,18,0.114,R
8,30-12-2022,19,0.149,R
8,30-12-2022,20,0.34,R
8,30-12-2022,21,0.431,R
8,30-12-2022,22,0.223,R
8,30-12-2022,23,0.276,R
8,30-12-2022,24,0.094,R
8,31-12-2022,1,0.098,R
8,31-12-2022,2,0.099,R
8,31-12-2022,3,0.069,R
8,31-12-2022,4,0.062,R
8,31-12-2022,5,0.055,R
8,31-12-2022,6,0.052,R
8,31-12-2022,7,0.053,R
8,31-12-2022,8,0.049,R
8,31-12-2022,9,0.045,R
8,31-12-2022,10,0.069,R
8,31-12-2022,11,0.096,R
8,31-12-2022,12,0.093,R
8,31-12-2022,13,0.199,R
8,31-12-2022,14,0.101,R
8,31-12-2022,15,0.846,R
8,31-12-2022,16,0.293,R
8,31-12-2022,17,0.393,R
8,31-12-2022,18,0.242,R
8,31-12-2022,19,0.163,R
8,31-12-2022,20,0.045,R
8,31-12-2022,21,0.049,R
8,31-12-2022,22,0.05,R
8,31-12-2022,23,0.051,R
8,31-12-2022,24,0.049,R
8,01-01-2023,1,0.04,R
8,01-01-2023,2,0.038,R
8,01-01-2023,3,0.05,R
8,01-01-2023,4,0.056,R
8,01-01-2023,5,0.05,R
8,01-01-2023,6,0.051,R
8,01-01-2023,7,0.039,R
8,01-01-2023,8,0.038,R
8,01-01-2023,9,0.049,R
8,01-01-2023,10,0.049,R
8,01-01-2023,11,0.152,R
8,01-01-2023,12,0.043,R
8,01-01-2023,13,0.495,R
8,01-01-2023,14,0.844,R
8,01-01-2023,15,0.198,R
8,01-01-2023,16,0.158,R
8,01-01-2023,17,0.319,R
8,01-01-2023,18,0.205,R
8,01-01-2023,19,0.08,R
8,01-01-2023,20,0.082,R
8,01-01-2023,21,0.304,R
8,01-01-2023,22,0.194,R
8,01-01-2023,23,0.06,R
8,01-01-2023,24,0.065,R
8,02-01-2023,1,0.061,R
8,02-01-2023,2,0.084,R
8,02-01-2023,3,0.092,R
8,02-01-2023,4,0.046,R
8,02-01-2023,5,0.043,R
8,02-01-2023,6,0.041,R
8,02-01-2023,7,0.046,R
8,02-01-2023,8,0.051,R
8,02-01-2023,9,0.051,R
8,02-01-2023,10,0.181,R
8,02-01-2023,11,0.121,R
8,02-01-2023,12,0.108,R
8,02-01-2023,13,0.2,R
8,02-01-2023,14,0.116,R
8,02-01-2023,15,0.333,R
8,02-01-2023,16,0.74,R
8,02-01-2023,17,0.101,R
8,02-01-2023,18,0.048,R
8,02-01-2023,19,0.048,R
8,02-01-2023,20,0.053,R
8,02-01-2023,21,0.25,R
8,02-01-2023,22,0.406,R
8,02-01-2023,23,0.089,R
8,02-01-2023,24,0.093,R
8,03-01-2023,1,0.103,R
8,03-01-2023,2,0.051,R
8,03-01-2023,3,0.054,R
8,03-01-2023,4,0.053,R
8,03-01-2023,5,0.051,R
8,03-01-2023,6,0.042,R
8,03-01-2023,7,0.039,R
8,03-01-2023,8,0.047,R
8,03-01-2023,9,0.493,R
8,03-01-2023,10,0.134,R
8,03-01-2023,11,0.789,R
8,03-01-2023,12,0.469,R
8,03-01-2023,13,0.345,R
8,03-01-2023,14,0.102,R
8,03-01-2023,15,0.059,R
8,03-01-2023,16,0.841,R
8,03-01-2023,17,0.287,R
8,03-01-2023,18,0.31,R
8,03-01-2023,19,0.901,R
8,03-01-2023,20,1.003,R
8,03-01-2023,21,0.632,R
8,03-01-2023,22,0.344,R
8,03-01-2023,23,0.136,R
8,03-01-2023,24,0.114,R
8,04-01-2023,1,0.076,R
8,04-01-2023,2,0.054,R
8,04-01-2023,3,0.048,R
8,04-01-2023,4,0.05,R
8,04-01-2023,5,0.052,R
8,04-01-2023,6,0.052,R
8,04-01-2023,7,0.053,R
8,04-01-2023,8,0.051,R
8,04-01-2023,9,0.043,R
8,04-01-2023,10,0.041,R
8,04-01-2023,11,0.2,R
8,04-01-2023,12,0.212,R
8,04-01-2023,13,0.148,R
8,04-01-2023,14,0.167,R
8,04-01-2023,15,0.43,R
8,04-01-2023,16,0.868,R
8,04-01-2023,17,0.645,R
8,04-01-2023,18,0.331,R
8,04-01-2023,19,0.289,R
8,04-01-2023,20,0.338,R
8,04-01-2023,21,0.186,R
8,04-01-2023,22,0.103,R
8,04-01-2023,23,0.108,R
8,04-01-2023,24,0.101,R
8,05-01-2023,1,0.096,R
8,05-01-2023,2,0.089,R
8,05-01-2023,3,0.072,R
8,05-01-2023,4,0.073,R
8,05-01-2023,5,0.08,R
8,05-01-2023,6,0.077,R
8,05-01-2023,7,0.078,R
8,05-01-2023,8,0.065,R
8,05-01-2023,9,0.07,R
8,05-01-2023,10,0.078,R
8,05-01-2023,11,0.167,R
8,05-01-2023,12,0.237,R
8,05-01-2023,13,0.186,R
8,05-01-2023,14,0.25,R
8,05-01-2023,15,0.947,R
8,05-01-2023,16,0.217,R
8,05-01-2023,17,0.193,R
8,05-01-2023,18,0.267,R
8,05-01-2023,19,0.099,R
8,05-01-2023,20,0.099,R
8,05-01-2023,21,0.127,R
8,05-01-2023,22,0.87,R
8,05-01-2023,23,0.102,R
8,05-01-2023,24,0.101,R
8,06-01-2023,1,0.102,R
8,06-01-2023,2,0.118,R
8,06-01-2023,3,0.095,R
8,06-01-2023,4,0.092,R
8,06-01-2023,5,0.16,R
8,06-01-2023,6,0.106,R
8,06-01-2023,7,0.082,R
8,06-01-2023,8,0.079,R
8,06-01-2023,9,0.246,R
8,06-01-2023,10,0.243,R
8,06-01-2023,11,0.125,R
8,06-01-2023,12,0.087,R
8,06-01-2023,13,0.085,R
8,06-01-2023,14,0.084,R
8,06-01-2023,15,0.077,R
8,06-01-2023,16,0.075,R
8,06-01-2023,17,0.084,R
8,06-01-2023,18,0.085,R
8,06-01-2023,19,0.085,R
8,06-01-2023,20,0.084,R
8,06-01-2023,21,0.188,R
8,06-01-2023,22,0.088,R
8,06-01-2023,23,0.1,R
8,06-01-2023,24,0.107,R
8,07-01-2023,1,0.06,R
8,07-01-2023,2,0.058,R
8,07-01-2023,3,0.042,R
8,07-01-2023,4,0.037,R
8,07-01-2023,5,0.044,R
8,07-01-2023,6,0.048,R
8,07-01-2023,7,0.049,R
8,07-01-2023,8,0.049,R
8,07-01-2023,9,0.036,R
8,07-01-2023,10,0.039,R
8,07-01-2023,11,0.192,R
8,07-01-2023,12,0.697,R
8,07-01-2023,13,0.232,R
8,07-01-2023,14,0.071,R
8,07-01-2023,15,0.767,R
8,07-01-2023,16,0.921,R
8,07-01-2023,17,0.279,R
8,07-01-2023,18,0.088,R
8,07-01-2023,19,0.079,R
8,07-01-2023,20,0.097,R
8,07-01-2023,21,0.048,R
8,07-01-2023,22,0.045,R
8,07-01-2023,23,0.041,R
8,07-01-2023,24,0.04,R
8,08-01-2023,1,0.055,R
8,08-01-2023,2,0.046,R
8,08-01-2023,3,0.041,R
8,08-01-2023,4,0.041,R
8,08-01-2023,5,0.043,R
8,08-01-2023,6,0.044,R
8,08-01-2023,7,0.044,R
8,08-01-2023,8,0.044,R
8,08-01-2023,9,0.039,R
8,08-01-2023,10,0.047,R
8,08-01-2023,11,0.062,R
8,08-01-2023,12,0.038,R
8,08-01-2023,13,0.247,R
8,08-01-2023,14,1.147,R
8,08-01-2023,15,0.944,R
8,08-01-2023,16,0.208,R
8,08-01-2023,17,0.162,R
8,08-01-2023,18,0.142,R
8,08-01-2023,19,0.272,R
8,08-01-2023,20,0.169,R
8,08-01-2023,21,0.211,R
8,08-01-2023,22,0.181,R
8,08-01-2023,23,0.597,R
8,08-01-2023,24,0.09,R
8,09-01-2023,1,0.113,R
8,09-01-2023,2,0.048,R
8,09-01-2023,3,0.053,R
8,09-01-2023,4,0.058,R
8,09-01-2023,5,0.054,R
8,09-01-2023,6,0.055,R
8,09-01-2023,7,0.067,R
8,09-01-2023,8,0.081,R
8,09-01-2023,9,0.232,R
8,09-01-2023,10,0.199,R
8,09-01-2023,11,0.32,R
8,09-01-2023,12,0.281,R
8,09-01-2023,13,0.172,R
8,09-01-2023,14,1.159,R
8,09-01-2023,15,0.203,R
8,09-01-2023,16,0.364,R
8,09-01-2023,17,0.33,R
8,09-01-2023,18,0.335,R
8,09-01-2023,19,0.242,R
8,09-01-2023,20,0.279,R
8,09-01-2023,21,1.027,R
8,09-01-2023,22,0.076,R
8,09-01-2023,23,0.129,R
8,09-01-2023,24,0.057,R
8,10-01-2023,1,0.07,R
8,10-01-2023,2,0.048,R
8,10-01-2023,3,0.045,R
8,10-01-2023,4,0.044,R
8,10-01-2023,5,0.043,R
8,10-01-2023,6,0.043,R
8,10-01-2023,7,0.035,R
8,10-01-2023,8,0.039,R
8,10-01-2023,9,0.199,R
8,10-01-2023,10,0.174,R
8,10-01-2023,11,0.215,R
8,10-01-2023,12,0.315,R
8,10-01-2023,13,0.428,R
8,10-01-2023,14,0.371,R
8,10-01-2023,15,1.006,R
8,10-01-2023,16,0.26,R
8,10-01-2023,17,0.241,R
8,10-01-2023,18,0.193,R
8,10-01-2023,19,0.172,R
8,10-01-2023,20,0.134,R
8,10-01-2023,21,1.095,R
8,10-01-2023,22,0.715,R
8,10-01-2023,23,0.079,R
8,10-01-2023,24,0.08,R
8,11-01-2023,1,0.072,R
8,11-01-2023,2,0.067,R
8,11-01-2023,3,0.063,R
8,11-01-2023,4,0.059,R
8,11-01-2023,5,0.124,R
8,11-01-2023,6,0.068,R
8,11-01-2023,7,0.066,R
8,11-01-2023,8,0.162,R
8,11-01-2023,9,0.195,R
8,11-01-2023,10,0.352,R
8,11-01-2023,11,0.247,R
8,11-01-2023,12,0.153,R
8,11-01-2023,13,0.574,R
8,11-01-2023,14,1.364,R
8,11-01-2023,15,0.229,R
8,11-01-2023,16,0.247,R
8,11-01-2023,17,0.252,R
8,11-01-2023,18,0.224,R
8,11-01-2023,19,0.306,R
8,11-01-2023,20,0.13,R
8,11-01-2023,21,0.116,R
8,11-01-2023,22,0.077,R
8,11-01-2023,23,0.403,R
8,11-01-2023,24,0.091,R
8,12-01-2023,1,0.079,R
8,12-01-2023,2,0.071,R
8,12-01-2023,3,0.063,R
8,12-01-2023,4,0.058,R
8,12-01-2023,5,0.058,R
8,12-01-2023,6,0.059,R
8,12-01-2023,7,0.061,R
8,12-01-2023,8,0.89,R
8,12-01-2023,9,0.451,R
8,12-01-2023,10,0.168,R
8,12-01-2023,11,0.184,R
8,12-01-2023,12,0.34,R
8,12-01-2023,13,0.224,R
8,12-01-2023,14,0.53,R
8,12-01-2023,15,0.319,R
8,12-01-2023,16,0.171,R
8,12-01-2023,17,0.238,R
8,12-01-2023,18,0.091,R
8,12-01-2023,19,0.072,R
8,12-01-2023,20,0.072,R
8,12-01-2023,21,0.071,R
8,12-01-2023,22,0.07,R
8,12-01-2023,23,0.067,R
8,12-01-2023,24,0.077,R
8,13-01-2023,1,0.067,R
8,13-01-2023,2,0.064,R
8,13-01-2023,3,0.063,R
8,13-01-2023,4,0.063,R
8,13-01-2023,5,0.063,R
8,13-01-2023,6,0.058,R
8,13-01-2023,7,0.054,R
8,13-01-2023,8,0.059,R
8,13-01-2023,9,0.068,R
8,13-01-2023,10,0.079,R
8,13-01-2023,11,0.258,R
8,13-01-2023,12,0.115,R
8,13-01-2023,13,0.116,R
8,13-01-2023,14,0.135,R
8,13-01-2023,15,1.01,R
8,13-01-2023,16,0.484,R
8,13-01-2023,17,0.106,R
8,13-01-2023,18,0.114,R
8,13-01-2023,19,0.212,R
8,13-01-2023,20,0.178,R
8,13-01-2023,21,0.189,R
8,13-01-2023,22,0.958,R
8,13-01-2023,23,0.11,R
8,13-01-2023,24,0.088,R
8,14-01-2023,1,0.098,R
8,14-01-2023,2,0.059,R
8,14-01-2023,3,0.053,R
8,14-01-2023,4,0.051,R
8,14-01-2023,5,0.052,R
8,14-01-2023,6,0.054,R
8,14-01-2023,7,0.058,R
8,14-01-2023,8,0.058,R
8,14-01-2023,9,0.066,R
8,14-01-2023,10,0.063,R
8,14-01-2023,11,0.065,R
8,14-01-2023,12,0.054,R
8,14-01-2023,13,0.168,R
8,14-01-2023,14,0.091,R
8,14-01-2023,15,0.737,R
8,14-01-2023,16,0.158,R
8,14-01-2023,17,0.265,R
8,14-01-2023,18,0.354,R
8,14-01-2023,19,0.249,R
8,14-01-2023,20,0.125,R
8,14-01-2023,21,0.108,R
8,14-01-2023,22,0.668,R
8,14-01-2023,23,0.103,R
8,14-01-2023,24,0.098,R
8,15-01-2023,1,0.101,R
8,15-01-2023,2,0.101,R
8,15-01-2023,3,0.118,R
8,15-01-2023,4,0.082,R
8,15-01-2023,5,0.11,R
8,15-01-2023,6,0.093,R
8,15-01-2023,7,0.058,R
8,15-01-2023,8,0.052,R
8,15-01-2023,9,0.061,R
8,15-01-2023,10,1.193,R
8,15-01-2023,11,0.143,R
8,15-01-2023,12,0.203,R
8,15-01-2023,13,0.058,R
8,15-01-2023,14,0.09,R
8,15-01-2023,15,0.133,R
8,15-01-2023,16,0.278,R
8,15-01-2023,17,0.813,R
8,15-01-2023,18,1.08,R
8,15-01-2023,19,0.261,R
8,15-01-2023,20,0.297,R
8,15-01-2023,21,0.118,R
8,15-01-2023,22,0.128,R
8,15-01-2023,23,0.2,R
8,15-01-2023,24,0.57,R
8,16-01-2023,1,0.234,R
8,16-01-2023,2,0.07,R
8,16-01-2023,3,0.052,R
8,16-01-2023,4,0.051,R
8,16-01-2023,5,0.047,R
8,16-01-2023,6,0.042,R
8,16-01-2023,7,0.043,R
8,16-01-2023,8,0.101,R
8,16-01-2023,9,0.108,R
8,16-01-2023,10,0.12,R
8,16-01-2023,11,0.343,R
8,16-01-2023,12,0.232,R
8,16-01-2023,13,0.706,R
8,16-01-2023,14,0.975,R
8,16-01-2023,15,0.209,R
8,16-01-2023,16,0.176,R
8,16-01-2023,17,0.239,R
8,16-01-2023,18,0.243,R
8,16-01-2023,19,0.206,R
8,16-01-2023,20,0.182,R
8,16-01-2023,21,0.181,R
8,16-01-2023,22,0.234,R
8,16-01-2023,23,0.104,R
8,16-01-2023,24,0.094,R
8,17-01-2023,1,0.059,R
8,17-01-2023,2,0.06,R
8,17-01-2023,3,0.054,R
8,17-01-2023,4,0.052,R
8,17-01-2023,5,0.051,R
8,17-01-2023,6,0.051,R
8,17-01-2023,7,0.052,R
8,17-01-2023,8,0.054,R
8,17-01-2023,9,1.67,R
8,17-01-2023,10,0.26,R
8,17-01-2023,11,0.177,R
8,17-01-2023,12,0.176,R
8,17-01-2023,13,0.177,R
8,17-01-2023,14,0.754,R
8,17-01-2023,15,0.164,R
8,17-01-2023,16,0.173,R
8,17-01-2023,17,0.172,R
8,17-01-2023,18,0.174,R
8,17-01-2023,19,0.171,R
8,17-01-2023,20,0.187,R
8,17-01-2023,21,0.158,R
8,17-01-2023,22,0.528,R
8,17-01-2023,23,0.299,R
8,17-01-2023,24,0.108,R
8,18-01-2023,1,0.068,R
8,18-01-2023,2,0.056,R
8,18-01-2023,3,0.049,R
8,18-01-2023,4,0.048,R
8,18-01-2023,5,0.047,R
8,18-01-2023,6,0.049,R
8,18-01-2023,7,0.049,R
8,18-01-2023,8,0.09,R
8,18-01-2023,9,0.088,R
8,18-01-2023,10,0.067,R
8,18-01-2023,11,0.077,R
8,18-01-2023,12,0.194,R
8,18-01-2023,13,0.109,R
8,18-01-2023,14,0.11,R
8,18-01-2023,15,0.209,R
8,18-01-2023,16,0.987,R
8,18-01-2023,17,0.214,R
8,18-01-2023,18,0.206,R
8,18-01-2023,19,0.254,R
8,18-01-2023,20,0.177,R
8,18-01-2023,21,0.139,R
8,18-01-2023,22,0.112,R
